COURSE_CODE	COURSE_TITLE	SECTION_ID	ACAD_DEPT	PROC_DEPT	TERM1	TERM2	TERM3	TERM4	START_DATE	END_DATE	NUM_OF_PARTICIPANTS	WEEKLY_HOURS	YEAR	SEARCH_ID1	SEARCH_ID2	SEARCH_ID3	INSTR1	INSTR2	INSTR3	INSTR4	INSTR5	INSTR6	INSTR7	INSTR8	INTSR9	INSTR10	ALL_INSTRUCTORS	OPERATION	OLD_COURSE_CODE	OLD_COURSE_SECTION
PTS799-09-17982-1-20238	20238 - PTS799-09 - Independent Study in Physical Therapy (Fall 2023)	PTS799-09-17982-1-20238		UOML					01/01/2000	01/01/2100																	c00278935			
PTS799-10-05005-1-20238	20238 - PTS799-10 - Independent Study in Physical Therapy (Fall 2023)	PTS799-10-05005-1-20238		UOML					01/01/2000	01/01/2100																	c00688232			
PTS799-11-05012-1-20238	20238 - PTS799-11 - Independent Study in Physical Therapy (Fall 2023)	PTS799-11-05012-1-20238		UOML					01/01/2000	01/01/2100																	c03407734			
PTS799-15-05036-1-20238	20238 - PTS799-15 - Independent Study in Physical Therapy (Fall 2023)	PTS799-15-05036-1-20238		UOML					01/01/2000	01/01/2100																	c00140263			
PTS799-16-01833-12D-20235	20235 - PTS799-16 - Independent Study in Physical Therapy (Summer 2023)	PTS799-16-01833-12D-20235		UOML					01/01/2000	01/01/2100																	c00547169			
PTS799-16-05001-1-20238	20238 - PTS799-16 - Independent Study in Physical Therapy (Fall 2023)	PTS799-16-05001-1-20238		UOML					01/01/2000	01/01/2100																	c00547169			
PTS799-18-05004-1-20238	20238 - PTS799-18 - Independent Study in Physical Therapy (Fall 2023)	PTS799-18-05004-1-20238		UOML					01/01/2000	01/01/2100																	c00551033			
PTS799-23-02661-12D-20235	20235 - PTS799-23 - Independent Study in Physical Therapy (Summer 2023)	PTS799-23-02661-12D-20235		UOML					01/01/2000	01/01/2100																	c09885179			
PTS799-24-05035-1-20238	20238 - PTS799-24 - Independent Study in Physical Therapy (Fall 2023)	PTS799-24-05035-1-20238		UOML					01/01/2000	01/01/2100																	c00390645			
PTS802-04-02481-10W-20235	20235 - PTS802-04 - Special Internship (Summer 2023)	PTS802-04-02481-10W-20235		UOML					01/01/2000	01/01/2100																	c11953245			
PTS802-25-02482-5W1-20235	20235 - PTS802-25 - Special Internship (Summer 2023)	PTS802-25-02482-5W1-20235		UOML					01/01/2000	01/01/2100																	c00232533			
PTS802-25-05067-1-20238	20238 - PTS802-25 - Special Internship (Fall 2023)	PTS802-25-05067-1-20238		UOML					01/01/2000	01/01/2100																	c00232533			
PTS803-29-05152-1-20238	20238 - PTS803-29 - Clinical Experience III (Fall 2023)	PTS803-29-05152-1-20238		UOML					01/01/2000	01/01/2100																	c11971334			
PTS804-25-02479-12D-20235	20235 - PTS804-25 - Clinical Experience IV (Summer 2023)	PTS804-25-02479-12D-20235		UOML					01/01/2000	01/01/2100																	c00232533			
PTS804-29-05153-1-20238	20238 - PTS804-29 - Clinical Experience IV (Fall 2023)	PTS804-29-05153-1-20238		UOML					01/01/2000	01/01/2100																	c11971334			
PTS830-01-05111-1-20238	20238 - PTS830-01 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-01-05111-1-20238		UOML					01/01/2000	01/01/2100																	c00278935			
PTS830-04-05072-1-20238	20238 - PTS830-04 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-04-05072-1-20238		UOML					01/01/2000	01/01/2100																	c06144333			
PTS830-05-05007-1-20238	20238 - PTS830-05 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-05-05007-1-20238		UOML					01/01/2000	01/01/2100																	c00228828			
PTS830-06-05092-1-20238	20238 - PTS830-06 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-06-05092-1-20238		UOML					01/01/2000	01/01/2100																	c00364954			
PTS830-10-05064-1-20238	20238 - PTS830-10 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-10-05064-1-20238		UOML					01/01/2000	01/01/2100																	c00688232			
PTS830-11-02531-12D-20235	20235 - PTS830-11 - Pre-candidacy Dissertation. (Summer 2023)	PTS830-11-02531-12D-20235		UOML					01/01/2000	01/01/2100																	c03407734			
PTS830-11-17980-1-20238	20238 - PTS830-11 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-11-17980-1-20238		UOML					01/01/2000	01/01/2100																	c03407734			
PTS830-16-01831-12D-20235	20235 - PTS830-16 - Pre-candidacy Dissertation. (Summer 2023)	PTS830-16-01831-12D-20235		UOML					01/01/2000	01/01/2100																	c00547169			
PTS830-16-05006-1-20238	20238 - PTS830-16 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-16-05006-1-20238		UOML					01/01/2000	01/01/2100																	c00547169			
PTS830-18-05008-1-20238	20238 - PTS830-18 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-18-05008-1-20238		UOML					01/01/2000	01/01/2100																	c00551033			
PTS830-23-02532-12D-20235	20235 - PTS830-23 - Pre-candidacy Dissertation. (Summer 2023)	PTS830-23-02532-12D-20235		UOML					01/01/2000	01/01/2100																	c09885179			
PTS830-23-05169-1-20238	20238 - PTS830-23 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-23-05169-1-20238		UOML					01/01/2000	01/01/2100																	c09885179			
PTS830-27-05073-1-20238	20238 - PTS830-27 - Pre-candidacy Dissertation. (Fall 2023)	PTS830-27-05073-1-20238		UOML					01/01/2000	01/01/2100																	c00137246			
PTS840-04-05110-1-20238	20238 - PTS840-04 - Post-candidacy Dissertation. (Fall 2023)	PTS840-04-05110-1-20238		UOML					01/01/2000	01/01/2100																	c06144333			
PTS840-05-02616-12D-20235	20235 - PTS840-05 - Post-candidacy Dissertation. (Summer 2023)	PTS840-05-02616-12D-20235		UOML					01/01/2000	01/01/2100																	c00228828			
PTS840-05-05009-1-20238	20238 - PTS840-05 - Post-candidacy Dissertation. (Fall 2023)	PTS840-05-05009-1-20238		UOML					01/01/2000	01/01/2100																	c00228828			
PTS840-06-02530-12D-20235	20235 - PTS840-06 - Post-candidacy Dissertation. (Summer 2023)	PTS840-06-02530-12D-20235		UOML					01/01/2000	01/01/2100																	c00364954			
PTS840-06-05170-1-20238	20238 - PTS840-06 - Post-candidacy Dissertation. (Fall 2023)	PTS840-06-05170-1-20238		UOML					01/01/2000	01/01/2100																	c00364954			
PTS840-09-13418-1-20231	20231 - PTS840-09 - Post-candidacy Dissertation. (Spring 2023)	PTS840-09-13418-1-20231		UOML					01/01/2000	01/01/2100																	c00278935			
PTS840-09-17981-1-20238	20238 - PTS840-09 - Post-candidacy Dissertation. (Fall 2023)	PTS840-09-17981-1-20238		UOML					01/01/2000	01/01/2100																	c00278935			
PTS840-10-02529-12D-20235	20235 - PTS840-10 - Post-candidacy Dissertation. (Summer 2023)	PTS840-10-02529-12D-20235		UOML					01/01/2000	01/01/2100																	c00688232			
PTS840-10-05010-1-20238	20238 - PTS840-10 - Post-candidacy Dissertation. (Fall 2023)	PTS840-10-05010-1-20238		UOML					01/01/2000	01/01/2100																	c00688232			
PTS840-16-01832-12D-20235	20235 - PTS840-16 - Post-candidacy Dissertation. (Summer 2023)	PTS840-16-01832-12D-20235		UOML					01/01/2000	01/01/2100																	c00547169			
PTS840-16-05074-1-20238	20238 - PTS840-16 - Post-candidacy Dissertation. (Fall 2023)	PTS840-16-05074-1-20238		UOML					01/01/2000	01/01/2100																	c00547169			
PTS840-18-05075-1-20238	20238 - PTS840-18 - Post-candidacy Dissertation. (Fall 2023)	PTS840-18-05075-1-20238		UOML					01/01/2000	01/01/2100																	c00547169			
PTS843-10-17915-1-20238	20238 - PTS843-10 - Measuring Health Outcomes (Fall 2023)	PTS843-10-17915-1-20238		UOML					01/01/2000	01/01/2100																	c00688232			
PTS850-05-05066-1-20238	20238 - PTS850-05 - Research in Residence (Fall 2023)	PTS850-05-05066-1-20238		UOML					01/01/2000	01/01/2100																	c00228828			
RDC200-53-01011-1-2232	2232 - RDC200-53 - INTERIOR DESIGN CERTIFICATE PROGRAM (CONTINUING STUDIES)	RDC200-53-01011-1-2232		UOML					01/01/2000	01/01/2100																	c00803429,c12081652,c00348873,c11952487,c00807301			
RED601-7A-07387-1-20238	20238 - RED601-7A - Introduction to Real Estate Development and Urbanism (Fall 2023)	RED601-7A-07387-1-20238		UOML					01/01/2000	01/01/2100																	c11448333,c01243013			
RED610-4K-07386-1-20238	20238 - RED610-4K - Financing Urban Real Estate Development (Fall 2023)	RED610-4K-07386-1-20238		UOML					01/01/2000	01/01/2100																	c05045963			
RED612-J-07448-1-20238	20238 - RED612-J - Applied Real Estate Finance and Investments: I (Fall 2023)	RED612-J-07448-1-20238		UOML					01/01/2000	01/01/2100																	c05045963			
RED614-J-07447-1-20238	20238 - RED614-J - Applied Real Estate Finance and Investments: II (Fall 2023)	RED614-J-07447-1-20238		UOML					01/01/2000	01/01/2100																	c05045963			
RED618-A-01863-5W1-20235	20235 - RED618-A - Technologies and Tools for Commercial Real Estate (Summer 2023)	RED618-A-01863-5W1-20235		UOML					01/01/2000	01/01/2100																	c11916478			
RED630-1T-07392-1-20238	20238 - RED630-1T - Real Estate Economics and Market Analysis (Fall 2023)	RED630-1T-07392-1-20238		UOML					01/01/2000	01/01/2100																	c11943155			
RED640-6T-07365-1-20238	20238 - RED640-6T - Applied Design for Real Estate Development (Fall 2023)	RED640-6T-07365-1-20238		UOML					01/01/2000	01/01/2100																	c00212414			
RED642-S-07454-1-20238	20238 - RED642-S - Urbanism Practicum (Fall 2023)	RED642-S-07454-1-20238		UOML					01/01/2000	01/01/2100																	c00083282			
RED644-1-17520-1-20238	20238 - RED644-1 - Directed Studies (Fall 2023)	RED644-1-17520-1-20238		UOML					01/01/2000	01/01/2100																	c05045963			
RED690-A-01864-5W1-20235	20235 - RED690-A - Case Studies in Real Estate Development (Summer 2023)	RED690-A-01864-5W1-20235		UOML					01/01/2000	01/01/2100																	c01243013,c12151447			
RED699-1-07528-1-20238	20238 - RED699-1 - Capstone: Real Estate Development and Urbanism Charrette (Fall 2023)	RED699-1-07528-1-20238		UOML					01/01/2000	01/01/2100																	c05045963,c11943155			
RED699-A11-01873-5W1-20235	20235 - RED699-A11 - Capstone: Real Estate Development and Urbanism Charrette (Summer 2023)	RED699-A11-01873-5W1-20235		UOML					01/01/2000	01/01/2100																	c01243013,c00572218			
REL101-S-14706-1-20238	20238 - REL101-S - Introduction to Religion (Fall 2023)	REL101-S-14706-1-20238		UOML					01/01/2000	01/01/2100																	c23837362			
REL101-Y-01482-5W1-20235	20235 - REL101-Y & Y1 - MERGED Introduction to Religion (Summer 2023)	REL101-Y-01482-5W1-20235		UOML					01/01/2000	01/01/2100																	dcieonline.coursemaster,c00263961			
REL101-Y1-01488-5W1-20235	20235 - REL101-Y1 - Introduction to Religion (Summer 2023)	REL101-Y1-01488-5W1-20235		UOML					01/01/2000	01/01/2100																	dcieonline.coursemaster,c00263961			
REL101-Y1-14704-1-20238	20238 - REL101-Y1 - Introduction to Religion (Fall 2023)	REL101-Y1-14704-1-20238		UOML					01/01/2000	01/01/2100																	c00263961,dcieonline.coursemaster			
REL101-Y-14703-1-20238	20238 - REL101-Y/Y1 - MERGED - Introduction to Religion (Fall 2023)	REL101-Y-14703-1-20238		UOML					01/01/2000	01/01/2100																	dcieonline.coursemaster,c00263961			
REL102-T-14694-1-20238	20238 - REL102-T - Problem of God (Fall 2023)	REL102-T-14694-1-20238		UOML					01/01/2000	01/01/2100																	c11969545			
REL109-L-14693-1-20238	20238 - REL109-L - Anthropology of Religion (Fall 2023)	REL109-L-14693-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
REL131-01-01454-5W1-20235	20235 - REL131-01 - Religion in America (Summer 2023)	REL131-01-01454-5W1-20235		UOML					01/01/2000	01/01/2100																	c00325997			
REL131-01-01455-5W2-20235	20235 - REL131-01 - Religion in America (Summer 2023)	REL131-01-01455-5W2-20235		UOML					01/01/2000	01/01/2100																	c00325997			
REL151-5U-14700-1-20238	20238 - REL151-5U - Religion and Moral Choices (Fall 2023)	REL151-5U-14700-1-20238		UOML					01/01/2000	01/01/2100																	c23688163			
REL231-O-14698-1-20238	20238 - REL231-O - Jewish Civilization and Intro to Judaism, Jews, and Jewishness from Abraham to Wonder Woman (Fall 2023)	REL231-O-14698-1-20238		UOML					01/01/2000	01/01/2100																	c00128878			
REL244-QET1-14695-1-20238	20238 - REL244-QET1 - Sacred Space (Fall 2023)	REL244-QET1-14695-1-20238		UOML					01/01/2000	01/01/2100																	c00797544,c05011375			
REL271-GH-14696-1-20238	20238 - REL271-GH - Introduction to Islam (Fall 2023)	REL271-GH-14696-1-20238		UOML					01/01/2000	01/01/2100																	c12030114			
REL271SANDBOX2019copy	REL271 SANDBOX(2019 copy)	REL271SANDBOX2019copy		UOML					01/01/2000	01/01/2100																	c12030114			
REL288-FG-15426-1-20238	20238 - REL288-FG - Chinese Religions (Fall 2023)	REL288-FG-15426-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
REL288-R-14710-1-20238	20238 - REL288-R - Chinese Religions (Fall 2023)	REL288-R-14710-1-20238		UOML					01/01/2000	01/01/2100																	c11862409			
REL308-Q-14708-1-20238	20238 - REL308-Q - The Greco-Roman Context of Early Christianity (Fall 2023)	REL308-Q-14708-1-20238		UOML					01/01/2000	01/01/2100																	c11919310			
REL311-Q-14702-1-20238	20238 - REL311-Q - Prophecy and Prophetic Literature in the Hebrew Bible (Fall 2023)	REL311-Q-14702-1-20238		UOML					01/01/2000	01/01/2100																	c00263961			
REL324-1S-02994-1-20175_RESTORED	20175B - REL324-1S - The Bible and modern film. (Summer B 2017)	REL324-1S-02994-1-20175_RESTORED		UOML					01/01/2000	01/01/2100																	c11919310			
REL330-K-14692-1-20238	20238 - REL330-K - Caribbean Religion (Fall 2023)	REL330-K-14692-1-20238		UOML					01/01/2000	01/01/2100																	c23919694			
REL345-P-14707-1-20238	20238 - REL345-P - Religion and Gender (Fall 2023)	REL345-P-14707-1-20238		UOML					01/01/2000	01/01/2100																	c11919310			
REL354-T-14705-1-20238	20238 - REL354-T - Religion and the Problem of Evil (Fall 2023)	REL354-T-14705-1-20238		UOML					01/01/2000	01/01/2100																	c23837362			
REL358-Y-01492-5W2-20235	20235 - REL358-Y & Y1 - MERGED The Color of God: Race and Religion (Summer B 2023)	REL358-Y-01492-5W2-20235		UOML					01/01/2000	01/01/2100																	c00263961			
REL358-Y1-01494-5W2-20235	20235 - REL358-Y1 - The Color of God: Race and Religion (Summer 2023)	REL358-Y1-01494-5W2-20235		UOML					01/01/2000	01/01/2100																	c00263961			
REL367-L-16951-1-20238	20238 - REL367-L - Black Religion in Literature: Afrofuturism and Africanjujuism (Fall 2023)	REL367-L-16951-1-20238		UOML					01/01/2000	01/01/2100																	c23919694			
REL371-J-15318-1-20238	20238 - REL371/GSS350-J - MERGED - Women, Gender, and Islam (Fall 2023)	REL371-J-15318-1-20238		UOML					01/01/2000	01/01/2100																	c12030114			
REL375-P-14699-1-20238	20238 - REL375-P - Democracy and Religion in Israel and Palestine (Fall 2023)	REL375-P-14699-1-20238		UOML					01/01/2000	01/01/2100																	c00128878			
REL384-DE-15422-1-20238	20238 - REL384-DE - Karma (Fall 2023)	REL384-DE-15422-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
REL384-P-14709-1-20238	20238 - REL384-P - Karma (Fall 2023)	REL384-P-14709-1-20238		UOML					01/01/2000	01/01/2100																	c11862409			
REL399-O-14701-1-20238	20238 - REL399-O - Method and Theory in the Study of Religion (Fall 2023)	REL399-O-14701-1-20238		UOML					01/01/2000	01/01/2100																	c00263961			
REL401-01-17245-1-20238	20238 - REL401-01 - Supervised Reading in Religious Literature or Texts (Fall 2023)	REL401-01-17245-1-20238		UOML					01/01/2000	01/01/2100																	c11919310			
REL403-01-14724-1-20238	20238 - REL403-01 - Supervised Reading in Religious Issues or Problems (Fall 2023)	REL403-01-14724-1-20238		UOML					01/01/2000	01/01/2100																	c05011375			
REL404-J-14821-1-20238	20238 - REL404-J - Special Topics in Religious Literature or Texts (Fall 2023)	REL404-J-14821-1-20238		UOML					01/01/2000	01/01/2100																	c05565774			
REL406-5T-14848-1-20238	20238 - REL406-5T - Special Topics in Religious Issues or Problems (Fall 2023)	REL406-5T-14848-1-20238		UOML					01/01/2000	01/01/2100																	c05011375			
REL406-GH-17214-1-20238	20238 - REL406-GH - Special Topics in Religious Issues or Problems (Fall 2023)	REL406-GH-17214-1-20238		UOML					01/01/2000	01/01/2100																	c00070444			
releasenotes-gh	Release Notes Ultra	releasenotes-gh		UOML					01/01/2000	01/01/2100																	ghenderson			
respondustestultra	Respondus Test Ultra	respondustestultra		UOML					01/01/2000	01/01/2100																	jeanmax			
RON601-1-05159-1-20238	20238 - RON601-1 - Clinical Oncology and Anatomy for Medical Dosimetry (Fall 2023)	RON601-1-05159-1-20238		UOML					01/01/2000	01/01/2100																	c12079808			
RON605-1-02304-12D-20235	20235 - RON605-1 - Quality and Safety in Radiotherapy (Summer 2023)	RON605-1-02304-12D-20235		UOML					01/01/2000	01/01/2100																	c23834722			
RON610-1-05160-1-20238	20238 - RON610-1 - Radiation Oncology Physics I (Fall 2023)	RON610-1-05160-1-20238		UOML					01/01/2000	01/01/2100																	c04051143			
RON620-1-05158-1-20238	20238 - RON620-1 - Seminar in Medical Dosimetry I (Fall 2023)	RON620-1-05158-1-20238		UOML					01/01/2000	01/01/2100																	c07437902			
RON622-1-02302-12D-20235	20235 - RON622-1 - Seminar in Medical Radiation Dosimetry III (Summer 2023)	RON622-1-02302-12D-20235		UOML					01/01/2000	01/01/2100																	c07437902			
RON810-1-05161-1-20238	20238 - RON810-1 - Medical Dosimetry Practicum I (Fall 2023)	RON810-1-05161-1-20238		UOML					01/01/2000	01/01/2100																	c02514288			
RON812-1-02303-12D-20235	20235 - RON812-1 - Medical Dosimetry Practicum III (Summer 2023)	RON812-1-02303-12D-20235		UOML					01/01/2000	01/01/2100																	c02514288			
RPD134-A-17672-1-20238	20238 - RPD134-A - Real Property and Government (Fall 2023)	RPD134-A-17672-1-20238		UOML					01/01/2000	01/01/2100																	c02135226			
RPD178-A-17673-1-20238	20238 - RPD178-A - Mortgage Law (Fall 2023)	RPD178-A-17673-1-20238		UOML					01/01/2000	01/01/2100																	c00237466			
RPD823-AS-02463-1-20235	20235 - RPD823-AS - Real Property Internship (Summer 2023)	RPD823-AS-02463-1-20235		UOML					01/01/2000	01/01/2100																	c00366580			
RPD823-AS-17674-1-20238	20238 - RPD823-AS - Real Property Internship (Fall 2023)	RPD823-AS-17674-1-20238		UOML					01/01/2000	01/01/2100																	c00366580			
RPD900-A-17675-1-20238	20238 - RPD900-A - Basic Real Estate Tax (Fall 2023)	RPD900-A-17675-1-20238		UOML					01/01/2000	01/01/2100																	c00265485			
RPD920-A-17676-1-20238	20238 - RPD920-A - Hospitality (Fall 2023)	RPD920-A-17676-1-20238		UOML					01/01/2000	01/01/2100																	c00210854			
RPD921-A-18001-1-20238	20238 - RPD921-A - Negotiation Skills (Fall 2023)	RPD921-A-18001-1-20238		UOML					01/01/2000	01/01/2100																	c07668755,c00450636			
RPD923-A-17677-1-20238	20238 - RPD923-A - Introduction to Real Estate Development (Fall 2023)	RPD923-A-17677-1-20238		UOML					01/01/2000	01/01/2100																	c01243013			
RPD924-AW-17678-1-20238	20238 - RPD924-AW - Real Estate Documents Workshop (Fall 2023)	RPD924-AW-17678-1-20238		UOML					01/01/2000	01/01/2100																	c07123560,c08166070,c00509084,c23888925			
RPD932-A-17679-1-20238	20238 - RPD932-A - Basic Condos, Coops, and Planned Unit Development (Fall 2023)	RPD932-A-17679-1-20238		UOML					01/01/2000	01/01/2100																	c23836731,c00059338			
RPD934-A-17680-1-20238	20238 - RPD934-A - Financial Analysis of Real Estate Transactions (Fall 2023)	RPD934-A-17680-1-20238		UOML					01/01/2000	01/01/2100																	c06965113			
RPD935-A-17681-1-20238	20238 - RPD935-A - Developing Affordable Housing: An Overview of Real Estate, Regulatory, and Policy Considerations (Fall 2023)	RPD935-A-17681-1-20238		UOML					01/01/2000	01/01/2100																	c02621013			
RPD952-A-17713-1-20238	20238 - RPD952-A - Wetlands Regulation and Permitting (Fall 2023)	RPD952-A-17713-1-20238		UOML					01/01/2000	01/01/2100																	c23836730			
RPD953-A-17682-1-20238	20238 - RPD953-A - Real Estate Transactions (Fall 2023)	RPD953-A-17682-1-20238		UOML					01/01/2000	01/01/2100																	c00350622			
RPD956-A-17683-1-20238	20238 - RPD956-A - Securitization of Real Estate (Fall 2023)	RPD956-A-17683-1-20238		UOML					01/01/2000	01/01/2100																	c12204363			
RPD961-A-17770-1-20238	20238 - RPD961-A - Commercial Real Estate Leasing (Fall 2023)	RPD961-A-17770-1-20238		UOML					01/01/2000	01/01/2100																	c00544346,c08166070			
RPD971-A-17684-1-20238	20238 - RPD971-A - Environmental Regulation of Real Property (Fall 2023)	RPD971-A-17684-1-20238		UOML					01/01/2000	01/01/2100																	c06018704			
RSM500-01-05301-1-20238	20238 - RSM500-01,02,03 & RSM600-01,02,03,04 - MERGED Introduction to Research Diving Techniques (Fall 2023)	RSM500-01-05301-1-20238		UOML					01/01/2000	01/01/2100																	c23832260,c23806353,c23735019			
RSM500-02-05302-1-20238	20238 - RSM500-02 - Introduction to Research Diving Techniques (Fall 2023)	RSM500-02-05302-1-20238		UOML					01/01/2000	01/01/2100																	c23806353,c23832260			
RSM500-03-17163-1-20238	20238 - RSM500-03 - Introduction to Research Diving Techniques (Fall 2023)	RSM500-03-17163-1-20238		UOML					01/01/2000	01/01/2100																	c23806353,c23832260			
RSM530-01-17203-1-20238	20238 - RSM530-01 - Elasmobranch Field Research Skills (Fall 2023)	RSM530-01-17203-1-20238		UOML					01/01/2000	01/01/2100																	c07202454			
RSM540-45-17123-1-20238	20238 - RSM540-45 - DEIA in Marine Science Broader Impacts: Theory & Reflection (Fall 2023)	RSM540-45-17123-1-20238		UOML					01/01/2000	01/01/2100																	c06973989			
RSM600-01-05232-1-20238	20238 - RSM600-01 - Introduction to Research Diving Techniques (Fall 2023)	RSM600-01-05232-1-20238		UOML					01/01/2000	01/01/2100																	c23832260,c23806353			
RSM600-02-05294-1-20238	20238 - RSM600-02 - Introduction to Research Diving Techniques (Fall 2023)	RSM600-02-05294-1-20238		UOML					01/01/2000	01/01/2100																	c23832260,c23806353			
RSM600-03-05346-1-20238	20238 - RSM600-03 - Introduction to Research Diving Techniques (Fall 2023)	RSM600-03-05346-1-20238		UOML					01/01/2000	01/01/2100																	c23832260,c23806353			
RSM600-04-05392-1-20238	20238 - RSM600-04 - Introduction to Research Diving Techniques (Fall 2023)	RSM600-04-05392-1-20238		UOML					01/01/2000	01/01/2100																	c23806353,c23832260			
RSM612-51-05233-1-20238	20238 - RSM612-51 - Statistics for Marine Scientists (Fall 2023)	RSM612-51-05233-1-20238		UOML					01/01/2000	01/01/2100																	c00512703,c03397782			
RSM612-52-05274-1-20238	20238 - RSM612-52 - Statistics for Marine Scientists (Fall 2023)	RSM612-52-05274-1-20238		UOML					01/01/2000	01/01/2100																	c03397782,c00512703			
RSM617-61-05414-1-20238	20238 - RSM617-61 - Instrument Design and Quick Prototyping for Marine Science (Fall 2023)	RSM617-61-05414-1-20238		UOML					01/01/2000	01/01/2100																	c02524215			
RSM618-62-05487-1-20238	20238 - RSM618-62 - Setting a Course for Success: Professional Development for STEM Students (Fall 2023)	RSM618-62-05487-1-20238		UOML					01/01/2000	01/01/2100																	c23837989			
RSM630-01-05457-1-20238	20238 - RSM630-01 - Elasmobranch Field Research Skills (Fall 2023)	RSM630-01-05457-1-20238		UOML					01/01/2000	01/01/2100																	c07202454			
RSM640-45-17122-1-20238	20238 - RSM640-45 - DEIA in Marine Science Broader Impacts: Theory & Reflection (Fall 2023)	RSM640-45-17122-1-20238		UOML					01/01/2000	01/01/2100																	c06973989			
RSM664-01-05471-1-20238	20238 - RSM664-01/02/03/04/05/06/07/08 - MERGED - Scientific Small Boating (Fall 2023)	RSM664-01-05471-1-20238		UOML					01/01/2000	01/01/2100																	c10578428,c00402872			
RSM664-02-05472-1-20238	20238 - RSM664-02 - Scientific Small Boating (Fall 2023)	RSM664-02-05472-1-20238		UOML					01/01/2000	01/01/2100																	c00402872,c10578428			
RSM664-03-05473-1-20238	20238 - RSM664-03 - Scientific Small Boating (Fall 2023)	RSM664-03-05473-1-20238		UOML					01/01/2000	01/01/2100																	c10578428,c00402872			
RSM664-04-05474-1-20238	20238 - RSM664-04 - Scientific Small Boating (Fall 2023)	RSM664-04-05474-1-20238		UOML					01/01/2000	01/01/2100																	c00402872,c10578428			
RSM664-05-05475-1-20238	20238 - RSM664-05 - Scientific Small Boating (Fall 2023)	RSM664-05-05475-1-20238		UOML					01/01/2000	01/01/2100																	c10578428,c00402872			
RSM664-06-05476-1-20238	20238 - RSM664-06 - Scientific Small Boating (Fall 2023)	RSM664-06-05476-1-20238		UOML					01/01/2000	01/01/2100																	c00402872,c10578428			
RSM664-07-05477-1-20238	20238 - RSM664-07 - Scientific Small Boating (Fall 2023)	RSM664-07-05477-1-20238		UOML					01/01/2000	01/01/2100																	c00402872,c10578428			
RSM664-08-05478-1-20238	20238 - RSM664-08 - Scientific Small Boating (Fall 2023)	RSM664-08-05478-1-20238		UOML					01/01/2000	01/01/2100																	c00402872,c10578428			
RSM700-01-05336-1-20238	20238 - RSM700-01 - Research Ethics (Fall 2023)	RSM700-01-05336-1-20238		UOML					01/01/2000	01/01/2100																	c06982977,c12183682,c03088668,c11743501,c00187075			
RSM771-01-05291-1-20238	20238 - RSM771-01 - Educational Training 1 (Fall 2023)	RSM771-01-05291-1-20238		UOML					01/01/2000	01/01/2100																	c00187075,c03088668			
RSM772-01-05292-1-20238	20238 - RSM772-01 - Educational Training 2 (Fall 2023)	RSM772-01-05292-1-20238		UOML					01/01/2000	01/01/2100																	c03088668,c00187075			
RSM773-01-05293-1-20238	20238 - RSM773-01 - Educational Training 3 (Fall 2023)	RSM773-01-05293-1-20238		UOML					01/01/2000	01/01/2100																	c03088668,c00187075			
RSM780-01-05418-1-20238	20238 - RSM780-01 - Directed Readings (Fall 2023)	RSM780-01-05418-1-20238		UOML					01/01/2000	01/01/2100																	c04035568			
RSM780-02-05419-1-20238	20238 - RSM780-02 - Directed Readings (Fall 2023)	RSM780-02-05419-1-20238		UOML					01/01/2000	01/01/2100																	c04035568			
RSM780-03-05420-1-20238	20238 - RSM780-03 - Directed Readings (Fall 2023)	RSM780-03-05420-1-20238		UOML					01/01/2000	01/01/2100																	c04035568			
RSM780-04-17491-1-20238	20238 - RSM780-04 - Directed Readings (Fall 2023)	RSM780-04-17491-1-20238		UOML					01/01/2000	01/01/2100																	c00801761			
Rubyyyyyy	Ruby	Rubyyyyyy		UOML					01/01/2000	01/01/2100																	dcuevas			
SAFEASSIGNRESEARCH	Research Integrity (Spring 2023)	SAFEASSIGNRESEARCH		UOML					01/01/2000	01/01/2100																	c03948164,c00502187			
SAP98-UMDU-17917-1-20238	20238 - SAP98-UMDU - UM in Rome (Fall 2023)	SAP98-UMDU-17917-1-20238		UOML					01/01/2000	01/01/2100																	c02633289			
SAP98-UMRO-04228-1-20238	20238 - SAP98-UMRO - UM in Rome (Fall 2023)	SAP98-UMRO-04228-1-20238		UOML					01/01/2000	01/01/2100																	c02633289			
SAPABR-AMST-04206-1-20238	20238 - SAPABR-AMST - Study Abroad (Fall 2023)	SAPABR-AMST-04206-1-20238		UOML					01/01/2000	01/01/2100																	c02633289			
SAPABR-AUP-04196-1-20238	20238 - SAPABR-AUP - Study Abroad (Fall 2023)	SAPABR-AUP-04196-1-20238		UOML					01/01/2000	01/01/2100																	c02633289			
